id,customerId,amount,paymentMethod,status,city,state,timestamp,hour,dayOfWeek,timeSincePrevTxn,amountPercentile,customerAvgAmount,velocity24h,isUnusualHour,isHighAmount,isHighVelocity,isGeoAnomaly,isRapidFire,isSuspicious,anomalyScore,scoreSignals
TXN-mm23fa5v-4706,CUS-1161,962.95,spei,approved,Monterrey,Nuevo León,2026-01-02T23:11:36.751Z,23,5,,55,962.95,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-e54a,CUS-1029,509.21,debit_card,approved,Ciudad de México,CDMX,2026-01-02T23:12:04.940Z,23,5,,21,509.21,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-db92,CUS-0715,351.35,credit_card,declined,Cancún,Quintana Roo,2026-01-02T23:12:39.509Z,23,5,,8,351.35,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa5v-3dc7,CUS-1317,673.93,spei,approved,Tijuana,Baja California,2026-01-02T23:18:49.831Z,23,5,,35,673.93,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5v-1f69,CUS-0100,418.08,debit_card,approved,Ciudad de México,CDMX,2026-01-02T23:24:33.007Z,23,5,,13,418.08,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-d3f1,CUS-0537,481.43,debit_card,approved,Ciudad de México,CDMX,2026-01-02T23:34:17.653Z,23,5,,19,481.43,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-f170,CUS-1325,795.05,spei,approved,Tijuana,Baja California,2026-01-02T23:37:05.634Z,23,5,,44,795.05,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5v-fe06,CUS-0655,1236.57,oxxo,declined,Ciudad de México,CDMX,2026-01-02T23:39:06.791Z,23,5,,70,1236.57,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-b994,CUS-0189,1452.57,credit_card,approved,Guadalajara,Jalisco,2026-01-02T23:46:26.833Z,23,5,,77,1452.57,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-cdd8,CUS-0352,3084.62,credit_card,approved,Puebla,Puebla,2026-01-02T23:52:40.867Z,23,5,,96,3084.62,1,false,false,false,false,false,false,14,"Amount 3,085 MXN is 1.0x customer average (z-score: 1.9); High-risk payment method: Credit Card"
TXN-mm23fa5v-b8f2,CUS-0548,457.79,credit_card,approved,Tijuana,Baja California,2026-01-02T23:55:13.135Z,23,5,,17,457.79,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa5w-ed8a,CUS-0014,6177.55,credit_card,approved,Tijuana,Baja California,2026-01-03T00:09:37.983Z,0,6,,99,6177.55,1,true,false,false,false,false,true,45,"Late-night transaction (0 AM); Amount 6,178 MXN is 1.0x customer average (z-score: 4.9); Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card"
TXN-mm23fa5v-f3fc,CUS-0662,1255.15,credit_card,approved,Querétaro,Querétaro,2026-01-03T00:52:56.591Z,0,6,67444.066,70,217.89,1,true,false,false,false,false,true,25,Late-night transaction (0 AM); High-risk payment method: Credit Card
TXN-mm23fa5v-9db2,CUS-1368,273.41,credit_card,approved,Guadalajara,Jalisco,2026-01-03T02:29:05.459Z,2,6,,4,273.41,1,true,false,false,false,false,true,25,Late-night transaction (2 AM); High-risk payment method: Credit Card
TXN-mm23fa5w-0f07,CUS-0019,6139.45,credit_card,approved,Ciudad de México,CDMX,2026-01-03T02:45:28.343Z,2,6,,99,6139.45,1,true,false,false,false,false,true,40,"Late-night transaction (2 AM); Amount 6,139 MXN is 1.0x customer average (z-score: 4.9); High-risk payment method: Credit Card"
TXN-mm23fa5v-53d2,CUS-0590,509.57,spei,approved,Ciudad de México,CDMX,2026-01-03T02:50:08.037Z,2,6,,21,509.57,1,true,false,false,false,false,true,20,Late-night transaction (2 AM)
TXN-mm23fa5w-ad13,CUS-0006,7568.48,credit_card,approved,Cancún,Quintana Roo,2026-01-03T03:49:05.026Z,3,6,,100,7568.48,1,true,false,false,false,false,true,45,"Late-night transaction (3 AM); Amount 7,568 MXN is 1.0x customer average (z-score: 6.3); Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card"
TXN-mm23fa5v-7b62,CUS-0580,977.5,credit_card,approved,Mérida,Yucatán,2026-01-03T04:16:02.137Z,4,6,,56,977.50,1,true,false,false,false,false,true,25,Late-night transaction (4 AM); High-risk payment method: Credit Card
TXN-mm23fa5v-7a44,CUS-0038,717.5,debit_card,approved,Oaxaca,Oaxaca,2026-01-03T04:54:52.265Z,4,6,,38,717.50,1,true,false,false,false,false,true,20,Late-night transaction (4 AM)
TXN-mm23fa5v-0b68,CUS-1315,1135.04,spei,approved,Monterrey,Nuevo León,2026-01-03T05:08:52.116Z,5,6,,65,1135.04,1,true,false,false,false,false,true,20,Late-night transaction (5 AM)
TXN-mm23fa5v-299b,CUS-0889,2378.03,credit_card,approved,Ciudad de México,CDMX,2026-01-03T05:30:38.023Z,5,6,,92,2378.03,1,true,false,false,false,false,true,31,"Late-night transaction (5 AM); Amount 2,378 MXN is 1.0x customer average (z-score: 1.2); High-risk payment method: Credit Card"
TXN-mm23fa5v-e23b,CUS-0103,498.1,oxxo,approved,Monterrey,Nuevo León,2026-01-03T05:45:17.454Z,5,6,,20,498.10,1,true,false,false,false,false,true,20,Late-night transaction (5 AM)
TXN-mm23fa5v-a951,CUS-1261,408.97,spei,approved,Monterrey,Nuevo León,2026-01-03T06:15:26.400Z,6,6,,12,408.97,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-6371,CUS-1164,991.49,credit_card,declined,Ciudad de México,CDMX,2026-01-03T06:51:14.310Z,6,6,,57,991.49,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-3ce7,CUS-0299,5000,credit_card,approved,León,Guanajuato,2026-01-03T07:29:43.084Z,7,6,,99,5000.00,1,false,false,false,false,false,false,20,"Amount 5,000 MXN is 1.0x customer average (z-score: 3.7); High-risk payment method: Credit Card"
TXN-mm23fa5v-e5d7,CUS-0795,1991.05,spei,approved,Monterrey,Nuevo León,2026-01-03T07:32:58.921Z,7,6,,88,1991.05,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-2098,CUS-0709,846.14,credit_card,chargeback,Tijuana,Baja California,2026-01-03T07:35:14.645Z,7,6,,48,846.14,1,false,false,false,false,false,false,35,Transaction resulted in chargeback; Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa5v-948f,CUS-0170,896.81,credit_card,approved,León,Guanajuato,2026-01-03T07:37:17.677Z,7,6,,51,896.81,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-a20f,CUS-0863,785.77,oxxo,approved,Monterrey,Nuevo León,2026-01-03T07:55:33.987Z,7,6,,44,785.77,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-d586,CUS-0975,426.44,credit_card,approved,Monterrey,Nuevo León,2026-01-03T08:04:11.295Z,8,6,66731.468,14,1207.71,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-a99e,CUS-1056,834.35,spei,approved,Oaxaca,Oaxaca,2026-01-03T08:04:29.261Z,8,6,,47,834.35,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-948e,CUS-1327,1553.27,credit_card,approved,Tijuana,Baja California,2026-01-03T08:27:56.977Z,8,6,,80,1553.27,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa5v-80a9,CUS-0429,1678.83,debit_card,approved,Tijuana,Baja California,2026-01-03T08:30:04.904Z,8,6,,83,1678.83,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5v-fa8e,CUS-1445,1353.74,oxxo,declined,Guadalajara,Jalisco,2026-01-03T08:30:54.132Z,8,6,,74,1353.74,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-6e8d,CUS-0846,471.69,credit_card,approved,Monterrey,Nuevo León,2026-01-03T08:38:04.495Z,8,6,,18,471.69,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-63c7,CUS-0854,2043.21,spei,approved,Ciudad de México,CDMX,2026-01-03T08:47:08.402Z,8,6,,89,2043.21,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-20b5,CUS-1086,1093.35,credit_card,approved,Puebla,Puebla,2026-01-03T09:44:38.001Z,9,6,,62,1093.35,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-c17c,CUS-1026,1332.94,spei,approved,Ciudad de México,CDMX,2026-01-03T09:44:43.578Z,9,6,,73,1332.94,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-b34e,CUS-0248,368.79,credit_card,approved,León,Guanajuato,2026-01-03T09:59:33.761Z,9,6,,9,368.79,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-bacc,CUS-0025,440.81,spei,approved,Monterrey,Nuevo León,2026-01-03T10:06:14.933Z,10,6,70202.954,15,699.42,4,false,false,false,false,false,false,0,
TXN-mm23fa5v-46ef,CUS-0734,1754.84,spei,approved,Querétaro,Querétaro,2026-01-03T10:12:43.439Z,10,6,,85,1754.84,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-c0da,CUS-0121,2945.01,credit_card,approved,Puebla,Puebla,2026-01-03T10:14:03.965Z,10,6,78395.433,95,110.95,1,false,true,false,false,false,true,14,"Amount 2,945 MXN is 26.5x customer average (z-score: 1.7); High-risk payment method: Credit Card"
TXN-mm23fa5v-21d6,CUS-0646,1227.23,credit_card,approved,Tijuana,Baja California,2026-01-03T10:19:25.719Z,10,6,,69,1227.23,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa5v-65b3,CUS-0284,1365.67,spei,approved,Ciudad de México,CDMX,2026-01-03T10:24:09.062Z,10,6,,74,1365.67,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-c2b7,CUS-0498,1381.36,credit_card,chargeback,Cancún,Quintana Roo,2026-01-03T10:31:35.577Z,10,6,,75,1381.36,1,false,false,false,false,false,false,35,Transaction resulted in chargeback; Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa5v-086b,CUS-0444,533.76,oxxo,approved,Querétaro,Querétaro,2026-01-03T10:37:28.298Z,10,6,,24,533.76,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-8237,CUS-1449,1331.83,credit_card,approved,Querétaro,Querétaro,2026-01-03T10:39:38.752Z,10,6,,73,1331.83,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-7de3,CUS-1328,1244.54,credit_card,declined,Ciudad de México,CDMX,2026-01-03T10:39:55.890Z,10,6,,70,1244.54,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-7e6a,CUS-0184,601.36,credit_card,approved,Monterrey,Nuevo León,2026-01-03T10:42:51.830Z,10,6,,29,601.36,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-d46d,CUS-0602,319,debit_card,pending,Tijuana,Baja California,2026-01-03T10:43:22.851Z,10,6,,6,319.00,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5v-ebdf,CUS-0582,1489.03,oxxo,approved,Ciudad de México,CDMX,2026-01-03T10:43:42.820Z,10,6,,78,1489.03,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-a19e,CUS-0701,500.72,oxxo,approved,León,Guanajuato,2026-01-03T10:49:12.431Z,10,6,,20,500.72,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-9bbe,CUS-1305,448.06,credit_card,approved,Monterrey,Nuevo León,2026-01-03T10:49:32.174Z,10,6,,16,448.06,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-e959,CUS-0485,506.63,spei,approved,Ciudad de México,CDMX,2026-01-03T10:50:42.228Z,10,6,,21,506.63,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-39f9,CUS-1112,925.16,debit_card,approved,Ciudad de México,CDMX,2026-01-03T10:52:38.152Z,10,6,,53,925.16,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-92ac,CUS-1007,3055.01,oxxo,declined,Guadalajara,Jalisco,2026-01-03T10:53:15.741Z,10,6,,96,3055.01,1,false,false,false,false,false,false,9,"Amount 3,055 MXN is 1.0x customer average (z-score: 1.9)"
TXN-mm23fa5v-265e,CUS-0476,304.46,spei,approved,Guadalajara,Jalisco,2026-01-03T11:05:22.606Z,11,6,,5,304.46,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-c6a7,CUS-1185,965.35,credit_card,approved,Ciudad de México,CDMX,2026-01-03T11:19:42.027Z,11,6,,55,965.35,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5v-b90c,CUS-0056,904.26,spei,approved,Puebla,Puebla,2026-01-03T11:26:50.744Z,11,6,,52,904.26,1,false,false,false,false,false,false,0,
TXN-mm23fa5v-48c4,CUS-1205,1695.93,credit_card,declined,Mérida,Yucatán,2026-01-03T11:27:21.719Z,11,6,,83,1695.93,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-89a8,CUS-1484,433.07,credit_card,declined,Ciudad de México,CDMX,2026-01-03T11:32:50.064Z,11,6,,14,433.07,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-a397,CUS-1429,904.43,credit_card,declined,Mérida,Yucatán,2026-01-03T11:44:34.937Z,11,6,,52,904.43,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-a5b1,CUS-1077,339.97,spei,declined,Ciudad de México,CDMX,2026-01-03T12:18:20.149Z,12,6,,7,339.97,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-e5a6,CUS-1059,211.27,debit_card,approved,Oaxaca,Oaxaca,2026-01-03T12:21:16.295Z,12,6,,2,211.27,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-7cc5,CUS-0281,155.89,credit_card,approved,Monterrey,Nuevo León,2026-01-03T13:11:57.363Z,13,6,106079.484,1,1159.26,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-528c,CUS-0129,532.57,debit_card,approved,Monterrey,Nuevo León,2026-01-03T13:25:51.088Z,13,6,,23,532.57,1,false,false,false,false,false,false,0,
TXN-mm23fa66-e08a,CUS-0021,532.78,credit_card,approved,Monterrey,Nuevo León,2026-01-03T14:21:50.604Z,14,6,73499.924,23,608.90,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-7588,CUS-1423,1865.94,credit_card,approved,Mérida,Yucatán,2026-01-03T14:35:37.733Z,14,6,100209.064,87,1205.03,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-9b30,CUS-1226,340.37,credit_card,approved,Mérida,Yucatán,2026-01-03T14:37:37.341Z,14,6,,7,340.37,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-cc8e,CUS-0021,978.3,spei,approved,Monterrey,Nuevo León,2026-01-03T14:40:40.299Z,14,6,1129.695,56,593.68,2,false,false,false,false,false,false,0,
TXN-mm23fa5w-25c5,CUS-0313,1307.24,debit_card,approved,Monterrey,Nuevo León,2026-01-03T14:58:09.748Z,14,6,,72,1307.24,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-9e82,CUS-0989,1704.38,debit_card,approved,Tijuana,Baja California,2026-01-03T15:00:54.720Z,15,6,,84,1704.38,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5w-6cb7,CUS-0848,532.12,debit_card,approved,Monterrey,Nuevo León,2026-01-03T15:09:52.376Z,15,6,,23,532.12,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-289a,CUS-1051,674.49,debit_card,approved,Ciudad de México,CDMX,2026-01-03T15:15:12.379Z,15,6,,35,674.49,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-f146,CUS-1270,425.2,credit_card,approved,Tijuana,Baja California,2026-01-03T15:45:38.694Z,15,6,,14,425.20,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa5w-2db5,CUS-0772,3057.5,spei,approved,Querétaro,Querétaro,2026-01-03T16:02:43.538Z,16,6,,96,3057.50,1,false,false,false,false,false,false,9,"Amount 3,058 MXN is 1.0x customer average (z-score: 1.9)"
TXN-mm23fa5w-96ef,CUS-0384,519.66,credit_card,approved,Ciudad de México,CDMX,2026-01-03T16:03:54.709Z,16,6,,22,519.66,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-8f5f,CUS-1056,1233.13,debit_card,approved,Monterrey,Nuevo León,2026-01-03T16:04:19.745Z,16,6,28790.484,69,834.35,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-14e9,CUS-0258,563.39,credit_card,approved,Oaxaca,Oaxaca,2026-01-03T16:05:13.578Z,16,6,,26,563.39,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-c89d,CUS-0481,616.55,oxxo,approved,Ciudad de México,CDMX,2026-01-03T16:18:18.295Z,16,6,,31,616.55,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-a03c,CUS-0851,2116.45,spei,approved,Cancún,Quintana Roo,2026-01-03T16:25:01.609Z,16,6,,90,2116.45,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa66-7405,CUS-0022,584.72,credit_card,approved,Mérida,Yucatán,2026-01-03T16:47:13.889Z,16,6,74106.323,28,668.04,2,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-7cdb,CUS-0841,874.61,oxxo,approved,Puebla,Puebla,2026-01-03T16:49:39.469Z,16,6,,50,874.61,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-a654,CUS-1048,4535.97,credit_card,declined,Ciudad de México,CDMX,2026-01-03T16:50:04.583Z,16,6,,98,4535.97,1,false,false,false,false,false,false,20,"Amount 4,536 MXN is 1.0x customer average (z-score: 3.3); High-risk payment method: Credit Card"
TXN-mm23fa5w-053f,CUS-0370,990.12,credit_card,approved,Monterrey,Nuevo León,2026-01-03T17:24:38.714Z,17,6,,57,990.12,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-6fc9,CUS-1443,921.26,spei,approved,Oaxaca,Oaxaca,2026-01-03T17:51:58.897Z,17,6,,53,921.26,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-971d,CUS-0782,2055,credit_card,declined,Oaxaca,Oaxaca,2026-01-03T18:05:59.619Z,18,6,,89,2055.00,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-15d4,CUS-0024,5000,debit_card,approved,Ciudad de México,CDMX,2026-01-03T18:08:00.127Z,18,6,76726.934,99,1218.05,1,false,true,false,false,false,true,15,"Amount 5,000 MXN is 4.1x customer average (z-score: 3.7)"
TXN-mm23fa5w-b425,CUS-0561,183.86,debit_card,approved,Cancún,Quintana Roo,2026-01-03T18:29:17.713Z,18,6,,1,183.86,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa5w-d6c0,CUS-0903,1254.66,oxxo,approved,Monterrey,Nuevo León,2026-01-03T18:42:21.652Z,18,6,,70,1254.66,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-1e84,CUS-1343,3249.7,credit_card,approved,León,Guanajuato,2026-01-03T18:47:56.665Z,18,6,,96,3249.70,1,false,false,false,false,false,false,15,"Amount 3,250 MXN is 1.0x customer average (z-score: 2.0); High-risk payment method: Credit Card"
TXN-mm23fa5w-0e4f,CUS-1201,1063.5,spei,approved,Mérida,Yucatán,2026-01-03T18:49:48.947Z,18,6,,61,1063.50,1,false,false,false,false,false,false,0,
TXN-mm23fa66-fbdd,CUS-0023,1198.08,spei,approved,Ciudad de México,CDMX,2026-01-03T19:25:12.946Z,19,6,98302.068,68,916.67,0,false,false,false,false,false,false,0,
TXN-mm23fa5w-950c,CUS-0201,965.5,credit_card,declined,Puebla,Puebla,2026-01-03T19:52:15.452Z,19,6,115665.578,55,543.40,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-3210,CUS-0272,2203.2,oxxo,declined,Ciudad de México,CDMX,2026-01-03T19:57:33.995Z,19,6,,91,2203.20,1,false,false,false,false,false,false,5,"Amount 2,203 MXN is 1.0x customer average (z-score: 1.0)"
TXN-mm23fa5w-2b76,CUS-0895,690.05,credit_card,approved,Ciudad de México,CDMX,2026-01-03T19:58:49.043Z,19,6,,36,690.05,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-167f,CUS-0467,1689.07,credit_card,approved,Puebla,Puebla,2026-01-03T20:07:21.607Z,20,6,,83,1689.07,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-e208,CUS-0668,532.06,debit_card,declined,Monterrey,Nuevo León,2026-01-03T20:15:29.061Z,20,6,119449.065,23,1539.95,0,false,false,false,false,false,false,0,
TXN-mm23fa5w-a135,CUS-0755,1830,oxxo,approved,Ciudad de México,CDMX,2026-01-03T20:16:01.081Z,20,6,,86,1830.00,1,false,false,false,false,false,false,0,
TXN-mm23fa66-d687,CUS-0025,703.03,credit_card,approved,Mérida,Yucatán,2026-01-03T20:24:58.783Z,20,6,37123.85,37,656.32,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-dd07,CUS-0241,209.77,credit_card,approved,Guadalajara,Jalisco,2026-01-03T21:04:15.761Z,21,6,,2,209.77,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-b47b,CUS-0123,487.39,credit_card,approved,Tijuana,Baja California,2026-01-03T21:08:13.257Z,21,6,,19,487.39,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa5w-aeda,CUS-1444,869.63,oxxo,approved,Monterrey,Nuevo León,2026-01-03T21:16:41.575Z,21,6,,49,869.63,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-2e55,CUS-0060,561.11,wallet,approved,Monterrey,Nuevo León,2026-01-03T21:19:34.809Z,21,6,,26,561.11,1,false,false,false,false,false,false,0,
TXN-mm23fa5w-cf59,CUS-0990,562.62,wallet,approved,Ciudad de México,CDMX,2026-01-03T21:21:04.016Z,21,6,118908.346,26,995.43,0,false,false,false,false,false,false,0,
TXN-mm23fa5w-6e9e,CUS-1253,728.82,credit_card,approved,Monterrey,Nuevo León,2026-01-03T21:24:54.314Z,21,6,96719.181,39,504.66,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5w-7aa3,CUS-1340,1467.97,spei,approved,Ciudad de México,CDMX,2026-01-03T21:25:30.794Z,21,6,,78,1467.97,1,false,false,false,false,false,false,0,
